x,y
0.2217711881964397,0.17414250459335073
0.8683779881478155,0.7972582314002337
0.7014127758972413,0.5498147888691284
0.1923155105291055,0.33332009376040556
0.8130503282241579,0.7782846127774893
0.6180612132537036,0.6040022339591727
0.5402271157548317,0.602702159303138
0.01977940313534189,0.2536245457018014
0.25152295578328443,0.2328445379936243
0.742701328685121,0.645376799991855
0.6085430822107377,0.5052106002304187
0.8577219962168366,0.6604843696601121
0.3319917497353228,0.2950588655094522
0.30854691776748067,0.3568306023102279
0.17252139118206947,0.24984698095784783
0.01556952606106076,0.23061305188403775
0.9110562177515183,0.9861050403394597
0.3860364166375475,0.40403320352707256
0.9732913845434777,0.6673475391233524
0.24746972333904635,0.24759170923750837
0.10245114718338852,0.11826496813489552
0.2360665209951732,0.23973051069728388
0.633747805380764,0.5769877697058384
0.3848296339446775,0.414146525357356
0.9479546633418737,0.7793736253608944
0.8560797922701845,0.6764495317654814
0.8630973797253059,0.7627571910662472
0.7445201869358213,0.5742758363597319
0.0618617041421867,0.05760690372248642
0.28348585294273043,0.4781466473052113
0.2895643800024885,0.38780360133521835
0.7249639476593083,0.5634653744646787
0.2624273753108276,0.40163537712516223
0.15258237954810155,0.31753523422039187
0.6481808167832298,0.6740692467128998
0.7890450588094792,0.8146762796632295
0.2781906720363224,0.3770340435521284
0.9817693422199114,0.7645108410725713
0.9881177134212373,0.7630760609512756
0.05499555831026522,0.1418226925210874
0.01639097787201358,0.16017365996609165
0.16575209036836477,0.2988503803458529
0.11195846239040445,0.19382445509001733
0.5683565735227495,0.5599365447374514
0.8275486042286038,0.7553288651874434
0.8040329679805833,0.7437315077291125
0.6378598044044562,0.6993469955082335
0.9301068023112715,0.9434150450354626
0.05375301792169605,0.13152198173681476
0.7952513046769193,0.7876085512936644
0.5526795615745217,0.5965211013466465
0.8798249661065646,0.8160889136862078
0.4348780179609536,0.4048270795505208
0.3887881311551062,0.3439832291485759
0.6692464127329768,0.6500412399233495
0.47941397873202035,0.36140356487449793
0.8453833019319835,0.676968063080123
0.3260601761053891,0.3224615132671711
0.05783345643142323,0.1464736195629676
0.7192788512781844,0.5467921182065882
0.9977753019294446,0.8780730238853252
0.8995177561232219,0.8641433147136882
0.9487110406652981,0.8525686673713352
0.7208834688591442,0.6362355655954238
0.5431766926103633,0.619100029728037
0.9539922371148198,0.8052927980238989
0.35759406777471986,0.28570430594731416
0.8032192402598863,0.8189003734504703
0.39922147012964293,0.459871771649692
0.6634345366074161,0.6521634144474416
0.5267901543865867,0.5957748448168563
0.6449964296648751,0.6680037170235399
0.9998061270391857,0.8854640548389595
0.4799050883218502,0.36435226077007976
0.4956981335073461,0.481065528084719
0.42650643936639476,0.4111529957227542
0.4522170498329328,0.42665849218644186
0.18690121902493967,0.32862063764046545
0.6995444782614398,0.6092234825813149
0.184696211938232,0.2708334163580858
0.8800626374236244,0.7956739194877395
0.08827906662156934,0.023486578005833165
0.1244398845667759,0.218943860981301
0.5904635912835415,0.420050791088163
0.42804640524762994,0.5367549669253404
0.13047771536395467,0.26986865124790793
0.2626119014886194,0.3267054990963313
0.09231985113171225,0.12054965978982876
0.24624030704173075,0.33455509961971647
0.0168975446186202,0.13576379016734727
0.04526085256801881,0.23453982382850225
0.41243830802769327,0.3706600451445684
0.2850217954509263,0.400747071361696
0.06472663701969798,0.14888422543325916
0.8289133761673867,0.6943636776740816
0.24064552568967545,0.22775911814256572
0.713210500201209,0.6092778512129257
0.9164758323108725,0.9151306706727266
0.10295782579917559,0.1125581488441476
0.10522649867452663,0.08077828495823221
0.9203277548662699,0.9433142773594382
0.8616468223790585,0.6679091813440228
0.42088403991336065,0.6389074612656667
0.8035361764223458,0.8285599647131526
0.8942206787652157,0.8953083450207243
0.8873142197734583,0.7638950302918853
0.03235870853124543,0.198486064199449
0.4783250981189428,0.3784101917815763
0.8529732274950635,0.6734968730914849
0.7523214618760312,0.6697449749491318
0.2747563868857177,0.36976787693626934
0.40929553092325494,0.47657804532439646
0.18191007968464876,0.24925754864207192
0.29582061742024035,0.3599351513836056
0.16697751799174357,0.3413003393744332
0.7857645576186099,0.7453836884711789
0.49754033210176807,0.5321714654500833
0.8665801589906917,0.7561187437274296
0.03815074664976436,0.2362890927189126
0.7780908940892968,0.7626418251777141
0.5980525098074535,0.44613961779453487
0.249097330736141,0.2962495779721312
0.6618396201128242,0.7151022285281555
0.9361455231464684,0.8489462503072567
0.7256814389531472,0.5779317903423412
0.7054166905750364,0.526530835123314
0.24086087822869745,0.21507395237869065
0.8901840155969809,0.8169147697404234
0.27589815792370326,0.43649782603513637
0.723978563176911,0.5860076527400545
0.2765400024484639,0.3422469496620368
0.1855614858062695,0.2801863863684573
0.396840217590034,0.4800138598089155
0.3321670231829704,0.21661486476579414
0.6987929900371047,0.6163984769967936
0.981341559739273,0.8774292344604153
0.05263514087011557,0.11842317627588735
0.8604681649814742,0.7301660674298731
0.1651224798153468,0.27794320401619493
0.6329237539978281,0.5645419177500258
0.09048814304079543,0.0730694581892621
0.35885164321945523,0.2882914019256998
0.4543928325660842,0.3760675474353314
0.5818238026687108,0.5277619640448677
0.12619878810896634,0.20028307896245545
0.8314571190150392,0.6997731706968037
0.6612024461794391,0.5685283939784761
0.48920441613281695,0.4438340471373221
0.633586016109598,0.6084542616057457
0.2864615485906076,0.47844363680124846
0.38770478331545644,0.407594432488243
0.8289499322165101,0.6568957214220981
0.8127927416563885,0.7437576230087614
0.6734936058625304,0.6765793533861466
0.5138112011756347,0.5250649801618439
0.09343850748970196,0.047377486739656104
0.5834794432692194,0.506490468969623
0.22483719451261802,0.18558883312736651
0.5855521339003852,0.5202670539418881
0.8562830587993785,0.6642057834141304
0.003743870236076226,0.05997690947171838
0.28564025788878894,0.4079233156137511
0.6512913482801869,0.721505724833421
0.8753188502971823,0.7842695136418335
0.04843414042396883,0.15834605387818393
0.30724654981014415,0.4316607402505545
0.5948098170082999,0.47914525597903285
0.5270537347263166,0.5961651511413307
0.6496130507454894,0.6381722174535226
0.15531971276636725,0.3339957251704381
0.6924618306878181,0.6584050922685606
0.2844033345351764,0.256422452915449
0.5424734490479396,0.6195147603398633
0.03948206399063891,0.18789797353434962
0.9179079962550147,0.8621561560310973
0.6742102890648674,0.6664003957264161
0.6110142013479355,0.4577639325598531
0.20572295471432903,0.239689198613079
0.16938965532820774,0.29708288866754334
0.7644369856751628,0.6900161470506307
0.4494221255473877,0.41558638937102066
0.8778552203302338,0.8170924666368243
0.5377392118689546,0.6313546056048688
0.39761044538886064,0.48436608683315396
0.44151062094387644,0.51690459574345
0.6686068927488359,0.6717667884016896
0.1708006068885573,0.2987575678367114
0.8842838527200492,0.8053217668980662
0.9221158642098185,0.9288353226160865
0.6865982635026335,0.6247922767636424
0.0780507293792432,0.15537697387671157
0.3514267044614049,0.27739341589121513
0.24210967183731685,0.2377114853806595
0.5077634335561696,0.5504621771697666
0.7531723159116656,0.6556056714004976
0.06883851502790421,0.09873518949122224
0.12415162967795897,0.20634549875026725
0.4340613441516548,0.4052135891608009
0.3681070181983626,0.2682556187660766
0.7585417445241625,0.6936200719098051
0.3482324393766144,0.3286536081837365
0.12802727449516824,0.1935495685183993
0.2533657502376791,0.3020673107720957
0.009183868693900052,0.19453502972652525
0.04933472948277811,0.11151228014525161
0.7952342682041711,0.7931314593684831
0.6724048058300982,0.6532455232700729
0.601018437148519,0.4644059455560787
0.7537337826647578,0.6997443789131874
0.8625824591843516,0.676366594502284
0.18020364719662646,0.25557619666754994
0.3144504671087616,0.3356113201721541
0.06585716135598575,0.060199918172972745
0.5177740904570571,0.5643754405109409
0.3626396869847271,0.27688614526464284
0.9107168857885461,0.9169783576262834
0.05698618076900155,0.19122840936022006
0.9041233472984641,0.8830956434169093
0.4129412833056533,0.4425552650123475
0.000935944014234013,0.1335891448603895
0.5031895982528456,0.42936566408249827
0.09623268270456617,0.1303451051294292
0.4321819254024131,0.5036821678969226
0.10357868675123079,0.09830799484096653
0.5044341784253573,0.5615208623667498
0.3902016881970473,0.500376818616349
0.9989659956352548,0.9123325734271761
0.3740383870277943,0.4048624320827194
0.9652267826988319,0.7589280754304807
0.238144890763278,0.24853709990036474
0.05767045179827583,0.19374579610136802
0.8546001547952207,0.6502538601537682
0.8040213599734455,0.7653763482681604
0.5791036554136704,0.5769463728787032
0.5751371750348777,0.5516166743919575
0.8083813550104606,0.8163784595987048
0.044017861774039886,0.13022452578511984
0.8572371436577748,0.6613049581574072
0.9961174448260525,0.8694619406213038
0.5617315561854154,0.5571677729905334
0.8374844353347992,0.7741431168119568
0.9726779528557542,0.7939980572233329
0.7609403416530325,0.7168479523575829
0.03990935437092543,0.3009170949617293
0.46303182640080076,0.43588727355695756
0.18153321490071642,0.23840756270255684
0.8154604884658604,0.8263427935805734
0.9187329429985098,0.8787283001748383
0.271207107202012,0.43417344266045843
0.6654495394003336,0.703349319989689
0.656539749592097,0.6727683398994212
0.7317287825622062,0.7056503404892345
0.914691646053706,0.880349995960806
0.8529784315513346,0.6183332194015415
0.7999113844631396,0.7482426721304618
0.27977839003511734,0.35804099407915524
0.3831793429863526,0.4734885798358784
0.08912330540984674,0.20097892833823758
0.06374841341013253,0.05941128947732874
0.7379609730140122,0.7044994017666355
0.08908172679257619,0.12037241037193055
0.16919617177186777,0.3471163007271641
0.2835928088565617,0.3931361122124007
0.5728436694259887,0.4801323058411809
0.5831524810606813,0.5362421989959455
0.652878640259099,0.7421419138653037
0.5071997121279936,0.47857533645734823
0.13859810925428068,0.22477886092997076
0.3262664328779155,0.32515277439255963
0.9839413046905758,0.7771237387630139
0.2799038414120742,0.36409710599846706
0.6278826635343915,0.6015188555454717
0.7125437746974509,0.5543021079592703
0.26123100056799864,0.3209461811198748
0.20492889498828984,0.22964213282637913
0.4674267620566453,0.41230007484144165
0.20222950656481917,0.16730817716342952
0.34469932507575834,0.2988329708507318
0.8940312228687759,0.7787476976614928
0.8485483605744409,0.6810090302327254
0.9109149690588325,0.8459757326382946
0.34055897341329183,0.3857498371033453
0.09005952933647832,0.09955158915023221
0.9702552565637212,0.7555173339605918
0.24760607695804085,0.2300867081754534
0.13973862869119735,0.23110040040715613
0.43648736023697265,0.3367052427187766
0.854319125356091,0.7453999392007901
0.8162837199919102,0.6913725356518322
0.9756176071267552,0.7782590084300338
0.7370409456742719,0.6066434241697765
0.46861311184808385,0.46304285464316647
0.6269216683534314,0.6260367238725886
0.0010538862334872,0.076767179662763
