x,y
3.745401188473625,9.967735536938072
9.50714306409916,20.357022690578262
7.319939418114051,15.408582271451621
5.986584841970366,12.370962292762155
1.5601864044243652,1.1633288281138752
1.5599452033620265,2.680201989934636
0.5808361216819946,1.2403947014444143
8.661761457749352,20.437767367936534
6.011150117432088,13.709536814001098
7.080725777960454,11.63537124519544
0.20584494295802447,2.059857824705639
9.699098521619943,19.628032482407253
8.324426408004218,16.295008815396518
2.1233911067827616,6.470134791247259
1.8182496720710062,6.698498389133914
1.8340450985343382,6.530650435301073
3.0424224295953772,5.406409812745477
5.247564316322379,10.876703880942328
4.319450186421157,10.301427235649443
2.9122914019804194,8.775673058205557
6.118528947223795,12.27870941875701
1.3949386065204183,3.4185592597132026
2.9214464853521815,4.630223022692307
3.663618432936917,5.9348236177124924
4.56069984217036,11.746451329129115
7.851759613930136,19.41599928500192
1.9967378215835974,4.849455400006526
5.142344384136116,13.29175456405628
5.924145688620425,13.571563427336118
0.46450412719997725,0.6387687451897059
6.075448519014383,13.873688249045594
1.7052412368729153,7.4865556066777685
0.6505159298527952,2.229379781485687
9.488855372533333,23.106998056694678
9.656320330745594,15.073150453311698
8.08397348116461,18.81175197107967
3.0461376917337066,7.266369519943756
0.9767211400638387,2.3554275791959425
6.842330265121569,14.868182083314142
4.4015249373960135,5.827912045590241
1.2203823484477883,3.0014209212205527
4.951769101112702,11.617763345248896
0.34388521115218396,4.6435585117874005
9.093204020787821,18.149867605028348
2.587799816000169,4.558612426213963
6.62522284353982,13.246931599910567
3.1171107608941098,9.065025757192368
5.200680211778108,12.058862642875585
5.4671027934327965,10.874685179331514
1.8485445552552704,5.723623976737254
